Content,Area,MajorPollutant,AQI,ForecastDate,MinorPollutant,MinorPollutantAQI,PublishTime
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",高屏,細懸浮微粒,55,2018-05-27,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",高屏,細懸浮微粒,55,2018-05-26,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",雲嘉南,細懸浮微粒,65,2018-05-28,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",雲嘉南,細懸浮微粒,80,2018-05-27,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",雲嘉南,細懸浮微粒,85,2018-05-26,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",中部,細懸浮微粒,65,2018-05-28,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",中部,細懸浮微粒,75,2018-05-27,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",中部,細懸浮微粒,80,2018-05-26,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",竹苗,細懸浮微粒,60,2018-05-28,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",竹苗,細懸浮微粒,60,2018-05-27,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",竹苗,細懸浮微粒,55,2018-05-26,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",北部,臭氧八小時,115,2018-05-28,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",北部,臭氧八小時,100,2018-05-27,,,2018-05-25 16:30
"1.依今(25)日15時監測結果，馬祖為「橘色提醒(對敏感族群不健康)」等級，北部、竹苗、中部、雲嘉南、宜蘭空品區、澎湖及金門為「普通」等級，高屏及花東空品區為「良好」等級。全國77站中「紅色警示(對所有族群不健康)」0站，「橘色提醒」1站，「普通」55站，「良好」21站，「設備維護」0站。\r2.依氣象局5月25日15時資料：26日全臺各地及澎湖、金門、馬祖晴朗炎熱；午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區及馬祖、金門為「普通」等級。花東空品區及澎湖為「良好」等級。\r3.27日各地晴朗炎熱，午後僅山區有局部短暫雷陣雨。北部、竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級。花東空品區為「良好」等級。\r4.28日各地大多仍為多雲到晴，午後北部、東北部及其他山區有局部短暫雷陣雨。北部空品區為「橘色提醒」等級；竹苗、中部、雲嘉南、高屏、宜蘭空品區為「普通」等級；花東空品區為「良好」等級。",北部,臭氧八小時,85,2018-05-26,,,2018-05-25 16:30
